5321
20171229102548,10.0.0.2,38471,10.0.0.1,5001,3,31.0-32.0,5767168,46137344
20171229102549,10.0.0.2,38471,10.0.0.1,5001,3,32.0-33.0,6029312,48234496
20171229102550,10.0.0.2,38471,10.0.0.1,5001,3,33.0-34.0,5767168,46137344
20171229102551,10.0.0.2,38471,10.0.0.1,5001,3,34.0-35.0,6160384,49283072
20171229102552,10.0.0.2,38471,10.0.0.1,5001,3,35.0-36.0,5767168,46137344
20171229102553,10.0.0.2,38471,10.0.0.1,5001,3,36.0-37.0,6029312,48234496
20171229102554,10.0.0.2,38471,10.0.0.1,5001,3,37.0-38.0,6029312,48234496
20171229102555,10.0.0.2,38471,10.0.0.1,5001,3,38.0-39.0,5767168,46137344
20171229102556,10.0.0.2,38471,10.0.0.1,5001,3,39.0-40.0,6160384,49283072
20171229102557,10.0.0.2,38471,10.0.0.1,5001,3,40.0-41.0,6029312,48234496
20171229102558,10.0.0.2,38471,10.0.0.1,5001,3,41.0-42.0,5767168,46137344
20171229102559,10.0.0.2,38471,10.0.0.1,5001,3,42.0-43.0,6029312,48234496
20171229102600,10.0.0.2,38471,10.0.0.1,5001,3,43.0-44.0,6160384,49283072
20171229102601,10.0.0.2,38471,10.0.0.1,5001,3,44.0-45.0,5767168,46137344
20171229102602,10.0.0.2,38471,10.0.0.1,5001,3,45.0-46.0,6029312,48234496
20171229102603,10.0.0.2,38471,10.0.0.1,5001,3,46.0-47.0,5767168,46137344
20171229102604,10.0.0.2,38471,10.0.0.1,5001,3,47.0-48.0,6160384,49283072
20171229102605,10.0.0.2,38471,10.0.0.1,5001,3,48.0-49.0,6029312,48234496
20171229102606,10.0.0.2,38471,10.0.0.1,5001,3,49.0-50.0,6029312,48234496
20171229102607,10.0.0.2,38471,10.0.0.1,5001,3,50.0-51.0,5767168,46137344
20171229102608,10.0.0.2,38471,10.0.0.1,5001,3,51.0-52.0,5898240,47185920
20171229102609,10.0.0.2,38471,10.0.0.1,5001,3,52.0-53.0,6029312,48234496
20171229102610,10.0.0.2,38471,10.0.0.1,5001,3,53.0-54.0,5767168,46137344
20171229102611,10.0.0.2,38471,10.0.0.1,5001,3,54.0-55.0,6160384,49283072
20171229102612,10.0.0.2,38471,10.0.0.1,5001,3,55.0-56.0,5767168,46137344
20171229102613,10.0.0.2,38471,10.0.0.1,5001,3,56.0-57.0,6029312,48234496
20171229102614,10.0.0.2,38471,10.0.0.1,5001,3,57.0-58.0,6029312,48234496
20171229102615,10.0.0.2,38471,10.0.0.1,5001,3,58.0-59.0,5898240,47185920
20171229102616,10.0.0.2,38471,10.0.0.1,5001,3,59.0-60.0,6029312,48234496
20171229102616,10.0.0.2,38471,10.0.0.1,5001,3,0.0-60.0,330956800,44104696
